id,legalName,country,source
company-cd2fd838d9aabe340edab1a8,AZ Legal Services B.V.,Netherlands,official-sponsor-register
company-6ad7da39beef659be4f87054,AZZ WSI B.V.,Netherlands,official-sponsor-register
company-989ed4f5c2f9f039b34d5c7d,Aage Hempel Netherlands B.V.,Netherlands,official-sponsor-register
company-a0d746c9bef2b4f299658c47,Aako B.V.,Netherlands,official-sponsor-register
company-1b5fe8c72719aa1737be6f21,Aalberts hfc B.V.,Netherlands,official-sponsor-register
company-877ee59a20e880c6e19b4698,Aalberts integrated piping systems group B.V.,Netherlands,official-sponsor-register
company-2bd716ce01998548fd31d0cf,Aanmelder.nl B.V.,Netherlands,official-sponsor-register
company-562660382640cb65211dc082,Aannemersbedrijf Poolster B.V.,Netherlands,official-sponsor-register
company-515b7436bc40816985737b66,Aardevo B.V.,Netherlands,official-sponsor-register
company-4c2025fdbbf4e0def1cd118a,Aarding Thermal Acoustics B.V.,Netherlands,official-sponsor-register
company-2d1465e5e39edd403fc94c4e,Aareon Nederland B.V.,Netherlands,official-sponsor-register
company-5821678d73836933e2e973d9,Aarini Consulting B.V.,Netherlands,official-sponsor-register
company-a920423b1720a7e081dca98a,Aaron Management B.V.,Netherlands,official-sponsor-register
company-989d5d17556a204bd5b51d9c,Aatop Personeelsintermediairs B.V.,Netherlands,official-sponsor-register
company-8c558347276b6082ec96ed1c,Abacus Medicine B.V.,Netherlands,official-sponsor-register
company-d4043b74aae9c90850067db4,Abalioglu Holding B.V.,Netherlands,official-sponsor-register
company-47cd66838f95579d7b1ebe2e,Aban-S B.V.,Netherlands,official-sponsor-register
company-3cb3f1513ea8b22427c98f39,Abaque Holding B.V.,Netherlands,official-sponsor-register
company-d9a9e82621b6a29ec4a98694,AbbVie B.V.,Netherlands,official-sponsor-register
company-8eac2a7dd7f9604f67dadecf,AbbVie Central Finance B.V.,Netherlands,official-sponsor-register
company-5887f685ca855e56960ea756,AbbVie Finance B.V.,Netherlands,official-sponsor-register
company-d4114db759caac50bbedd2a3,AbbVie Logistics B.V.,Netherlands,official-sponsor-register
company-53baa6cfd9262105f7019156,AbbVie Pharmaceuticals B.V.,Netherlands,official-sponsor-register
company-7c9627c849b3d5539e92d1b9,Abbott B.V.,Netherlands,official-sponsor-register
company-6c34f7660545ec9f5625c339,Abbott Biologicals B.V.,Netherlands,official-sponsor-register
company-de42093f223fd29b4d6c1704,Abbott Healthcare Products B.V.,Netherlands,official-sponsor-register
company-424529703bb685d94101fbb1,Abbott Laboratories B.V.,Netherlands,official-sponsor-register
company-4a616b8e03bb5c095cadbcea,Abbott Logistics B.V.,Netherlands,official-sponsor-register
company-28640f44edcc8c4b0a926688,Abbott Medical Nederland B.V.,Netherlands,official-sponsor-register
company-0154a863a80372c1c6446c3a,Abbott Vascular Netherlands B.V,Netherlands,official-sponsor-register
company-832de2e5d1dbbb8ae8245b31,Abel & Imray LLP,Netherlands,official-sponsor-register
company-c78eea147c1f750cc209b037,Aberdeen Property Investors The Netherlands B.V.,Netherlands,official-sponsor-register
company-efa5ba2994b40ec5f007ca29,Abingh B.V.,Netherlands,official-sponsor-register
company-1b83930977b3187ca47394bb,About Backoffice Services II B.V.,Netherlands,official-sponsor-register
company-0ddcba6bf218a11167f337d1,Absolution Infra B.V.,Netherlands,official-sponsor-register
company-b806212d81a414b192612c4b,Abstraction Games B.V.,Netherlands,official-sponsor-register
company-d50b251f3f61139febf8cdc8,Acacia Water B.V.,Netherlands,official-sponsor-register
company-266effceaaefb2b1eb82e698,Academisch Ziekenhuis Maastricht,Netherlands,official-sponsor-register
company-a6d9393ea36aed0b30554885,Acaia B.V.,Netherlands,official-sponsor-register
company-e6ba488fec060e2c92972b4d,Acal BFI Netherlands B.V.,Netherlands,official-sponsor-register
company-537fb82c280aa84686043049,Accel Club B.V.,Netherlands,official-sponsor-register
company-aa5aa497f071e40ef479fb65,Accell Global B.V.,Netherlands,official-sponsor-register
company-cc1c51a3f5f68fee8880f350,Accent Pointe B.V.,Netherlands,official-sponsor-register
company-472daf1a7548d0d80c954d28,Accentia B.V.,Netherlands,official-sponsor-register
company-c9047cfc73eebffb10ee64bc,Accenture B.V.,Netherlands,official-sponsor-register
company-7b917960866c85ee17abdac5,Accerio B.V.,Netherlands,official-sponsor-register
company-1e8857c2d24f6a68a1b0d365,Access Business Group International B.V.,Netherlands,official-sponsor-register
company-19c7c2cd6ec4bc9d8a43f1fc,Access Financial Services Sàrl,Netherlands,official-sponsor-register
company-e18861ab62b73f84779e9926,Acciona Industrial NL B.V.,Netherlands,official-sponsor-register
company-c5251474ae0e21cb3391e4d9,Account 4 B.V.,Netherlands,official-sponsor-register
company-6b4ad51dd7a65ef769cebdce,AccountNL.com B.V.,Netherlands,official-sponsor-register
company-aef4f17f952812a384474020,Accountantskantoor Van Stee B.V.,Netherlands,official-sponsor-register
company-9684f5715d0d2ad66bc585df,Accres Select B.V.,Netherlands,official-sponsor-register
company-71c27df04948f817dc0b7104,Accrès Tandartsenpraktijk Purmerend B.V.,Netherlands,official-sponsor-register
company-f3377def5cd1bfbf2d76755f,Accucoms International B.V.,Netherlands,official-sponsor-register
company-543232f0a8272cb8b6581f0c,Accuracy Corporate Financial Advisory,Netherlands,official-sponsor-register
company-3b0947972686c6599ebcef89,Acda RPA Consultancy B.V.,Netherlands,official-sponsor-register
company-d26f1fbd69ab15ff80247aaa,Ace Solutions B.V.,Netherlands,official-sponsor-register
company-2c32700e18c0e70f474a578a,Ace Tankers C.V.,Netherlands,official-sponsor-register
company-0b2c8a364493758e2fabcee8,Ace and Tate Holding B.V.,Netherlands,official-sponsor-register
company-e576915f7c1483471d79028a,Acer Computer B.V.,Netherlands,official-sponsor-register
company-10057528f529b48638784e95,Acer Europe B.V.,Netherlands,official-sponsor-register
company-bb9d32216a7d4fa028cd890e,Acerta Pharma B.V.,Netherlands,official-sponsor-register
company-dc85034a997fef32af006173,Acetate Europe Coöperatief U.A.,Netherlands,official-sponsor-register
company-63f4e9e40cc3e30f9ebf186a,Achmea Interne Diensten N.V.,Netherlands,official-sponsor-register
company-2c47fba3f3b18d067681f1b3,Achtung B.V.,Netherlands,official-sponsor-register
company-91ce3cbebbc52a64912545ff,Acibadem International Medical Center B.V.,Netherlands,official-sponsor-register
company-fa08f040de581cc7e7e73c4f,Acist Europe B.V.,Netherlands,official-sponsor-register
company-2eed4933f2c751cfcfb31af0,Acorel Technology B.V.,Netherlands,official-sponsor-register
company-892409967805a25938347ed3,Acorn B.V.,Netherlands,official-sponsor-register
company-ef09c3aceba97e762ae57898,Acquaint B.V.,Netherlands,official-sponsor-register
company-28d648003b19f37ba699ac83,Acre Resources B.V.,Netherlands,official-sponsor-register
company-1610763dfa63a6cb06f05450,Across Health B.V.,Netherlands,official-sponsor-register
company-c1c0681e051f075c9e97ad1a,Act-3D B.V.,Netherlands,official-sponsor-register
company-74a552f51922c32cd584428b,Acta Marine Management Services B.V.,Netherlands,official-sponsor-register
company-797fbbd8259c454922a75472,Actief Techniek B.V.,Netherlands,official-sponsor-register
company-25afc85a437a7d9f800c3634,Action Service & Distributie,Netherlands,official-sponsor-register
company-7c271c19a9415420e7461c6f,Active Cues B.V.,Netherlands,official-sponsor-register
company-9a8f8127323e403bbbb9d0b8,Active Theory B.V.,Netherlands,official-sponsor-register
company-1cb665f167e973c1a18d2d86,ActiveVideo Networks B.V.,Netherlands,official-sponsor-register
company-c36b78bf8f63b343f9f99867,Activision Blizzard International B.V.,Netherlands,official-sponsor-register
company-ce76fe1efdd1c59cf8fd9d89,Actronics B.V.,Netherlands,official-sponsor-register
company-c8fd4802892454647fa04474,Actu-All Chemicals B.V.,Netherlands,official-sponsor-register
company-c0d407abdbba4820b43ad1de,Actually Design B.V.,Netherlands,official-sponsor-register
company-0cdb16a31e26737cc87ac923,Actuals B.V.,Netherlands,official-sponsor-register
company-2e77393847174a9a6d53dc30,Actuation B.V.,Netherlands,official-sponsor-register
company-c9a2189b1d9126792b3c1715,Actuator Technology Company B.V.,Netherlands,official-sponsor-register
company-7761257a411c7a2338c3518e,Acuiti Labs B.V.,Netherlands,official-sponsor-register
company-59613ffbf83cfd74d1b93ecf,Acunmedya Holding B.V.,Netherlands,official-sponsor-register
company-0e6f39bc8eba8272bcaf54b5,Acunmedya Netherlands TV & Production B.V.,Netherlands,official-sponsor-register
company-bdb1e25a83f51e265ac1696a,Acupunctuur Centrum Kockengen,Netherlands,official-sponsor-register
company-1a80fa05dd0ee975ed00f31d,Ad van Geloven B.V.,Netherlands,official-sponsor-register
company-52efec7a3962b5d9f7131a31,AdFin Solutions B.V.,Netherlands,official-sponsor-register
company-ac5cd0c2082ca5ff153cff19,AdSysCo B.V.,Netherlands,official-sponsor-register
company-c963944978635d85bfe451ba,Adalat Distelplein B.V.,Netherlands,official-sponsor-register
company-cfb695b0703853ce03cbd47b,Adams Multilingual Recruitment B.V.,Netherlands,official-sponsor-register
company-257387185d71f7312b3434de,Adams Paukenfabriek B.V.,Netherlands,official-sponsor-register
company-e4a4430a295fbc8500fe05c1,Adchieve B.V.,Netherlands,official-sponsor-register
company-767f60c90f18e9b246e18811,AddendoValue B.V.,Netherlands,official-sponsor-register
company-769c5c38a8bd1f02d51f957e,Addition Knowledge House B.V.,Netherlands,official-sponsor-register
company-fa83abb02010a77c4a3d2772,Addverb Technologies B.V.,Netherlands,official-sponsor-register
company-80f7aa60314b22965cf64d2f,Adecco Payroll B.V.,Netherlands,official-sponsor-register
company-1fd5f46bb5561a1f7a7fbb78,Adecco Personeelsdiensten B.V.,Netherlands,official-sponsor-register
company-b5f3796d54a45569ad73d4d6,Adecco Support B.V.,Netherlands,official-sponsor-register
company-a4cfd986125291ca3262965b,Adeco Project Engineering B.V.,Netherlands,official-sponsor-register
company-e5f6e24fe3783d42b0beda5b,Adept Technologies B.V.,Netherlands,official-sponsor-register
company-de571f0eca562e718dd641e5,AdeptView B.V.,Netherlands,official-sponsor-register
company-970ea30090dd040875843ae9,Aderans Europe B.V.,Netherlands,official-sponsor-register
company-13a5d9c30d827ed74de2cacc,Adform B.V.,Netherlands,official-sponsor-register
company-8c502f400407272278450382,Aditech B.V.,Netherlands,official-sponsor-register
company-813ccf5f51a5e207b2d9597e,Admind Polska Spólka Z Ograniczona Odpowiedzialnoscia,Netherlands,official-sponsor-register
company-b9c75e308a469f2ec4c4107c,Administratiekantoor DPAD B.V.,Netherlands,official-sponsor-register
company-d5850258817c95d6aadab7c1,Adobe Systems Benelux B.V.,Netherlands,official-sponsor-register
company-c9d22bdd3391893c7efdbe3a,Adora B.V.,Netherlands,official-sponsor-register
company-7a0bc89e806e698ff0ed3257,Adryan B.V.,Netherlands,official-sponsor-register
company-a133c692f7bafde6dc68ab64,Adtraction Nederland B.V.,Netherlands,official-sponsor-register
company-b8e5f37f40f829e978a98647,Advalley B.V.,Netherlands,official-sponsor-register
company-3e872576f5cce96fd2e9e4d5,Advanced Automated Equipment B.V.,Netherlands,official-sponsor-register
company-b66ce24142338119553c9505,Advanced Chiropractic Studio B.V.,Netherlands,official-sponsor-register
company-f7ca2dd23660c305e21fc6d7,Advanced Electromagnetics B.V.,Netherlands,official-sponsor-register
company-30e8ead7f3f4f8f4c231c159,Advanced Encryption Technology Europe B.V.,Netherlands,official-sponsor-register
company-37daab2d13fc829a4b1f072f,Advanced Industrial Computer Europe B.V.,Netherlands,official-sponsor-register
company-007ae519f112e63b9bdfb61b,Advantech Europe B.V.,Netherlands,official-sponsor-register
company-a5acdd87c55977fbed4b9f3c,Advanza B.V.,Netherlands,official-sponsor-register
company-cbd4972ecafdcdc55508d775,Advapay B.V.,Netherlands,official-sponsor-register
company-2368d1d24ba0a6518161e536,Advario B.V.,Netherlands,official-sponsor-register
company-aa0ab9d88c11060cfe33eed6,Adver-Online B.V.,Netherlands,official-sponsor-register
company-a7ed84d103c24d01f67b4a60,Adversitement B.V.,Netherlands,official-sponsor-register
company-6c6dc7879614b4b8e5e32176,Adviesbureau Tielemans Bouwconstructies B.V.,Netherlands,official-sponsor-register
company-56015be1674f3e059af3faa4,Advise Technologies Netherlands B.V.,Netherlands,official-sponsor-register
company-3b5ff8386edbaaa31c9ea85d,Advisie Automatisering B.V.,Netherlands,official-sponsor-register
company-7a8c765e7cf0625b123eda0b,Advision Finance B.V.,Netherlands,official-sponsor-register
company-043e12b7b7fd96acc0c15828,Advocate Benelux Field Marketing B.V.,Netherlands,official-sponsor-register
company-8b76a92bf09a17f6a7a5f0f4,Adyen Netherlands B.V.,Netherlands,official-sponsor-register
company-1fe05cd1145465d1f1a36a9e,Aecorsis B.V.,Netherlands,official-sponsor-register
company-ce3202dbe0a6697bb1d7fca7,Aectual B.V.,Netherlands,official-sponsor-register
company-99968c9a914c280894488eeb,Aeon Plaza Hotels Management B.V.,Netherlands,official-sponsor-register
company-ca15c6cd174a2fd436ae78ba,AerCap Holdings N.V.,Netherlands,official-sponsor-register
company-f2ecc5121573c0e3df6312c2,AerData B.V.,Netherlands,official-sponsor-register
company-1f8cbc62f76dadb0f6c84851,Aerbio B.V.,Netherlands,official-sponsor-register
company-30e3a2d87829ef82b9266b76,Aero Express B.V.,Netherlands,official-sponsor-register
company-86f752ab95a0d2100f09b91d,Aeronamic,Netherlands,official-sponsor-register
company-71ba21d876004edebc773918,Aerox B.V.,Netherlands,official-sponsor-register
company-d88eaf675b87cfd775e67aa5,Aetina Europe B.V.,Netherlands,official-sponsor-register
company-019a960357dce4e5be7a2dac,Aevean B.V.,Netherlands,official-sponsor-register
company-f0b4be0dd565c204a54b6356,Aevitas Property Partners Coöperatief U.A.,Netherlands,official-sponsor-register
company-155baec37e623738d23bd30e,Afa Dispensing Group B.V.,Netherlands,official-sponsor-register
company-bc89401a0e514f56e61646a2,Affidea B.V.,Netherlands,official-sponsor-register
company-9fed6b121014337467a2ef1c,Affinius Capital Europe B.V.,Netherlands,official-sponsor-register
company-a6c1b7ad1ae7ff15420bc32a,Aflex Ships Equipment B.V.,Netherlands,official-sponsor-register
company-545a887826063991e635ce8d,African Asset Finance Company Holdings B.V.,Netherlands,official-sponsor-register
company-0d1b8bbea311e160327e8e31,African Health Systems Management Company B.V.,Netherlands,official-sponsor-register
company-6d009d87133495ceca1d078e,African Kitchen Restaurant & Bar B.V.,Netherlands,official-sponsor-register
company-b6f8adf25d341b00aa073246,Afrisight B.V.,Netherlands,official-sponsor-register
company-bafdccfc33f0db6f05300ac9,AfterShokz Euro B.V.,Netherlands,official-sponsor-register
company-7b1e0137adc4838578735c8f,Agco B.V.,Netherlands,official-sponsor-register
company-fd5635e35849df8704c4cf43,Agendia N.V.,Netherlands,official-sponsor-register
company-7d2e2060bab42faeb4679c55,Agenor Technology B.V.,Netherlands,official-sponsor-register
company-bbef62459466f7010adcde87,Agerion IT B.V.,Netherlands,official-sponsor-register
company-d5847b52a35f19500b81b4f8,Agga Technologies B.V.,Netherlands,official-sponsor-register
company-9c39c72869e0d3d22400ade7,Agglomix B.V.,Netherlands,official-sponsor-register
company-475a351b0b2e8e832e8f7af2,Aggreko Nederland B.V.,Netherlands,official-sponsor-register
company-bb7ca2e918bff3964479b4ab,AgiLight B.V.,Netherlands,official-sponsor-register
company-b99afb03624f5f7340ee9f0a,Agiboo B.V.,Netherlands,official-sponsor-register
company-8365d2eeb7d340a7c9d262f9,Agidens Life Sciences B.V.,Netherlands,official-sponsor-register
company-2e01aaae98c16bba596972da,Agile Cockpit B.V.,Netherlands,official-sponsor-register
company-cab81854897043cffae808a1,Agilent Technologies Netherlands B.V.,Netherlands,official-sponsor-register
company-062b26c961eeb19539d885e7,Agiliz B.V.,Netherlands,official-sponsor-register
company-a1bd0ad01a8d245f83f36006,Agium Financiële Detachering B.V.,Netherlands,official-sponsor-register
company-5dff00d1690f1b73352eb4e7,Agnose B.V.,Netherlands,official-sponsor-register
company-8f1d39803d6065fa25ffd2a9,Agora Zaanstreek,Netherlands,official-sponsor-register
company-0f44b57c6f8ea686aec5ce64,Agracom B.V.,Netherlands,official-sponsor-register
company-8dadc0e5eec89ba3983ffc1e,Agri Information Partners,Netherlands,official-sponsor-register
company-f91c2b8bba0d74fd180b7df5,AgriFood Trade B.V.,Netherlands,official-sponsor-register
company-62997cdf33037f08dbf3f557,AgriPlace B.V.,Netherlands,official-sponsor-register
company-6d3b6ecf411d8227a2b142b5,Agrico B.V.,Netherlands,official-sponsor-register
company-bfd9c3e0e695737b22bd8f3a,Agrico Research,Netherlands,official-sponsor-register
company-af4c00bcd1e6cb5bd29acaa7,Agricultural Production & Handling B.V.,Netherlands,official-sponsor-register
company-7c624880b48c402a21d99e58,Agrifac Machinery B.V.,Netherlands,official-sponsor-register
company-204c801e909c668125e3ed89,Agrifirm Group B.V.,Netherlands,official-sponsor-register
company-409b1313b6627db5bdb8aca6,Agrifirm NWE B.V.,Netherlands,official-sponsor-register
company-ca3f2c88b63294a1f6c4a644,Agrioil B.V.,Netherlands,official-sponsor-register
company-4b67b0e3998013ad7378e478,AgroCare Ontwikkeling B.V.,Netherlands,official-sponsor-register
company-e021bffa662f6825e5de7d52,AgroWizard B.V.,Netherlands,official-sponsor-register
company-bd9a03feba8b16192bc2b50e,Agrovision B.V.,Netherlands,official-sponsor-register
company-5780a4967d6949ab0bda2317,AguroTech B.V.,Netherlands,official-sponsor-register
company-c672bec642fc9a6210cba725,Ahold Delhaize European Business Services B.V.,Netherlands,official-sponsor-register
